Age,Gender,Years of Experience,Salary
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
29,4,2,45000
45,2,8,80000
37,4,7,90000
23,2,1,35000
41,4,12,120000
26,2,4,60000
33,4,5,70000
28,2,3,40000
50,4,15,150000
35,2,2,35000
42,4,13,130000
27,2,1,35000
48,4,18,180000
31,2,4,60000
36,4,6,75000
25,2,3,50000
39,4,10,100000
30,2,2,40000
44,4,11,110000
29,2,4,55000
47,4,17,170000
32,2,3,40000
38,4,9,95000
24,2,1,35000
40,4,14,140000
34,2,5,70000
26,4,3,50000
31,2,6,75000
27,4,2,40000
43,2,12,120000
28,4,2,40000
46,2,16,160000
33,4,4,55000
39,2,10,100000
25,4,1,35000
41,2,8,80000
35,4,7,90000
23,2,1,35000
42,4,13,130000
26,2,4,60000
32,4,5,70000
27,2,3,40000
50,4,15,150000
36,2,2,35000
48,4,18,180000
31,2,2,40000
29,4,6,75000
45,2,12,120000
25,4,3,50000
37,2,7,90000
23,4,1,35000
41,2,11,110000
26,4,3,45000
33,2,5,70000
28,4,1,30000
42,2,13,130000
27,4,4,60000
50,2,15,150000
35,4,8,80000
24,2,1,35000
46,4,16,160000
29,2,2,40000
47,4,17,170000
31,2,3,40000
38,4,9,95000
25,2,1,35000
39,4,10,100000
33,2,5,70000
27,4,3,50000
43,2,12,120000
28,4,2,40000
31,4,3,50000
46,2,14,140000
27,4,2,40000
38,2,10,100000
24,4,1,30000
33,2,6,75000
29,4,2,40000
50,2,18,180000
35,4,8,80000
23,2,1,35000
41,4,12,120000
26,2,3,45000
32,4,7,90000
27,2,4,55000
43,4,16,160000
28,2,2,40000
47,4,17,170000
31,2,3,40000
38,4,9,95000
25,2,1,35000
39,4,11,110000
33,2,6,75000
27,4,3,50000
43,2,12,120000
28,4,2,40000
50,2,15,150000
36,4,5,70000
48,2,19,190000
31,4,3,40000
29,2,6,75000
45,4,14,140000
25,2,1,35000
41,4,12,120000
35,2,8,80000
23,4,1,35000
42,2,13,130000
26,4,2,40000
32,2,7,90000
27,4,4,55000
50,2,18,180000
36,4,3,45000
48,2,19,190000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,115000
37,4,11,110000
26,2,2,40000
42,4,15,150000
33,2,4,55000
29,4,5,70000
45,2,16,160000
24,4,1,35000
39,2,10,100000
31,4,7,90000
27,2,3,50000
43,4,14,140000
28,2,2,40000
50,4,18,180000
35,2,7,90000
23,4,1,35000
41,2,12,120000
26,4,3,45000
32,2,8,80000
27,4,4,55000
50,2,18,180000
36,4,6,75000
48,2,19,190000
31,4,3,40000
29,2,5,70000
45,4,15,150000
25,2,1,35000
41,4,12,120000
35,2,8,80000
23,4,1,35000
42,2,13,130000
26,4,2,40000
32,2,7,90000
27,4,4,55000
50,2,18,180000
36,4,3,45000
48,2,19,190000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
41,4,12,120000
35,2,9,95000
23,4,1,35000
42,2,14,140000
26,4,2,40000
32,2,8,80000
27,4,4,55000
50,2,19,190000
36,4,6,75000
48,2,17,170000
31,4,3,50000
29,2,4,55000
45,4,13,130000
25,2,1,35000
38,4,12,120000
27,2,3,45000
43,4,16,160000
34,2,5,70000
30,4,6,75000
46,2,17,170000
25,4,1,35000
40,2,11,110000
32,4,8,80000
28,2,4,55000
44,4,15,150000
29,2,2,40000
51,4,19,190000
36,2,8,80000
24,4,1,35000
42,2,13,130000
27,4,3,45000
33,2,7,90000
28,4,4,55000
51,2,19,190000
37,4,7,90000
49,2,20,200000
32,4,3,40000
30,2,5,70000
46,4,16,160000
26,2,1,35000
42,4,13,130000
36,2,9,95000
24,4,1,35000
43,2,14,140000
27,4,2,40000
33,2,7,90000
28,4,4,55000
51,2,19,190000
37,4,6,75000
49,2,20,200000
32,4,3,50000
30,2,4,55000
46,4,14,140000
26,2,1,35000
42,4,13,130000
36,2,10,100000
24,4,1,35000
43,2,15,150000
27,4,2,40000
33,2,8,80000
28,4,4,55000
51,2,19,190000
37,4,7,90000
49,2,20,200000
32,4,3,40000
30,2,5,70000
46,4,16,160000
26,2,1,35000
42,4,13,130000
36,2,9,95000
24,4,1,35000
43,2,14,140000
27,4,2,40000
33,2,7,90000
28,4,4,55000
51,2,19,190000
37,4,6,75000
49,2,20,200000
32,4,3,50000
30,2,4,55000
46,4,14,140000
26,2,1,35000
42,4,13,130000
36,2,10,100000
24,4,1,35000
43,2,15,150000
27,4,2,40000
33,2,8,80000
28,4,4,55000
51,2,19,190000
37,4,7,90000
49,2,20,200000
32,4,3,40000
30,2,5,70000
46,4,16,160000
26,2,1,35000
42,4,13,130000
36,2,9,95000
24,4,1,35000
43,2,14,140000
27,4,2,40000
33,2,7,90000
28,4,4,55000
51,2,19,190000
37,4,6,75000
49,2,20,200000
32,4,3,50000
30,2,4,55000
46,4,14,140000
26,2,1,35000
42,4,13,130000
36,2,10,100000
24,4,1,35000
43,2,15,150000
27,4,2,40000
33,2,8,80000
28,4,4,55000
51,2,19,190000
37,4,7,90000
49,2,20,200000
32,4,3,40000
30,2,5,70000
46,4,16,160000
26,2,1,35000
42,4,13,130000
36,2,9,95000
24,4,1,35000
43,2,14,140000
27,4,2,40000
33,2,7,90000
28,4,4,55000
51,2,19,190000
37,4,6,75000
49,2,20,200000
32,4,3,50000
30,2,4,55000
46,4,14,140000
26,2,1,35000
