Age,Gender,Years of Experience,Salary
25,Male,1,55000
30,Female,5,85000
34,Male,11,170000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,180000
39,Female,16,200000
26,Male,2,50000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,160000
25,Male,1,55000
30,Female,5,85000
34,Male,11,170000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,180000
39,Female,16,200000
26,Male,2,50000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,160000
25,Male,1,55000
30,Female,5,85000
34,Male,11,170000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,180000
28,Female,3,60000
33,Male,9,120000
26,Female,1,45000
29,Male,5,80000
35,Female,11,150000
27,Male,2,65000
31,Female,7,100000
28,Male,4,90000
24,Female,0,40000
30,Male,6,110000
34,Female,12,170000
27,Male,3,75000
33,Female,8,120000
29,Male,4,70000
25,Female,1,30000
36,Male,13,180000
39,Female,15,200000
26,Male,1,50000
31,Female,8,140000
28,Male,3,65000
32,Female,7,110000
24,Male,0,28000
37,Male,14,190000
39,Female,16,210000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
29,Male,3,75000
32,Female,8,120000
27,Male,2,65000
30,Female,6,100000
36,Male,11,150000
28,Female,3,60000
33,Male,9,120000
26,Female,1,45000
29,Male,5,80000
35,Female,11,150000
27,Male,2,65000
31,Female,7,100000
28,Male,4,90000
24,Female,0,40000
30,Male,6,110000
34,Female,12,170000
27,Male,3,75000
33,Female,8,120000
29,Male,4,70000
25,Female,1,30000
36,Male,13,180000
39,Female,15,200000
26,Male,1,50000
31,Female,8,140000
28,Male,3,65000
32,Female,7,110000
24,Male,0,28000
37,Male,14,190000
39,Female,16,210000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
27,Male,7,120000
28,Female,3,60000
33,Male,8,120000
27,Female,2,65000
30,Male,6,100000
36,Female,11,150000
29,Male,3,65000
32,Female,9,120000
26,Male,1,45000
29,Female,5,80000
35,Male,11,150000
27,Male,2,65000
31,Female,7,100000
28,Male,4,90000
24,Female,0,40000
30,Male,6,110000
34,Female,12,170000
27,Male,3,75000
33,Female,8,120000
29,Male,4,70000
25,Female,1,30000
36,Male,13,180000
39,Female,15,200000
26,Male,1,50000
31,Female,8,140000
28,Male,3,65000
32,Female,7,110000
24,Male,0,28000
37,Male,14,190000
39,Female,16,210000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
26,Male,2,55000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,170000
25,Male,1,60000
30,Female,5,90000
34,Male,11,160000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,190000
39,Female,16,200000
29,Female,4,65000
34,Male,9,125000
28,Female,3,70000
31,Male,7,110000
37,Female,12,160000
30,Male,4,75000
33,Female,8,120000
27,Male,2,50000
30,Female,5,85000
36,Male,11,155000
28,Male,3,70000
32,Female,8,115000
29,Male,5,95000
25,Female,0,40000
31,Male,6,115000
35,Female,12,175000
28,Male,3,70000
33,Female,9,135000
29,Male,4,75000
25,Female,1,30000
36,Male,13,185000
40,Female,15,210000
27,Male,1,45000
32,Female,9,145000
28,Male,3,70000
32,Female,7,120000
24,Male,0,28000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
26,Female,2,75000
39,Male,14,185000
32,Female,7,120000
28,Male,3,60000
35,Female,10,145000
29,Male,4,75000
33,Female,8,135000
27,Male,2,70000
36,Female,12,175000
24,Male,0,28000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
33,Female,9,135000
27,Male,3,80000
36,Female,13,185000
25,Male,1,60000
30,Female,5,95000
34,Male,12,170000
28,Female,3,65000
32,Male,7,120000
24,Female,0,25000
38,Male,14,195000
40,Female,16,215000
27,Male,2,55000
32,Female,9,145000
29,Male,4,75000
29,Male,2,45000
45,Female,8,80000
37,Male,7,90000
23,Female,1,35000
41,Male,12,120000
26,Female,4,60000
33,Male,5,70000
28,Female,3,40000
50,Male,15,150000
35,Female,2,35000
42,Male,13,130000
27,Female,1,35000
48,Male,18,180000
31,Female,4,60000
36,Male,6,75000
25,Female,3,50000
39,Male,10,100000
30,Female,2,40000
44,Male,11,110000
29,Female,4,55000
47,Male,17,170000
32,Female,3,40000
38,Male,9,95000
24,Female,1,35000
40,Male,14,140000
34,Female,5,70000
26,Male,3,50000
31,Female,6,75000
27,Male,2,40000
43,Female,12,120000
28,Male,2,40000
46,Female,16,160000
33,Male,4,55000
39,Female,10,100000
25,Male,1,35000
41,Female,8,80000
35,Male,7,90000
23,Female,1,35000
42,Male,13,130000
26,Female,4,60000
32,Male,5,70000
27,Female,3,40000
50,Male,15,150000
36,Female,2,35000
48,Male,18,180000
31,Female,2,40000
29,Male,6,75000
45,Female,12,120000
25,Male,3,50000
37,Female,7,90000
23,Male,1,35000
41,Female,11,110000
26,Male,3,45000
33,Female,5,70000
28,Male,1,30000
42,Female,13,130000
27,Male,4,60000
50,Female,15,150000
35,Male,8,80000
24,Female,1,35000
46,Male,16,160000
29,Female,2,40000
47,Male,17,170000
31,Female,3,40000
38,Male,9,95000
25,Female,1,35000
39,Male,10,100000
33,Female,5,70000
27,Male,3,50000
43,Female,12,120000
28,Male,2,40000
31,Male,3,50000
46,Female,14,140000
27,Male,2,40000
38,Female,10,100000
24,Male,1,30000
33,Female,6,75000
29,Male,2,40000
50,Female,18,180000
35,Male,8,80000
23,Female,1,35000
41,Male,12,120000
26,Female,3,45000
32,Male,7,90000
27,Female,4,55000
43,Male,16,160000
28,Female,2,40000
47,Male,17,170000
31,Female,3,40000
38,Male,9,95000
25,Female,1,35000
39,Male,11,110000
33,Female,6,75000
27,Male,3,50000
43,Female,12,120000
28,Male,2,40000
50,Female,15,150000
36,Male,5,70000
48,Female,19,190000
31,Male,3,40000
29,Female,6,75000
45,Male,14,140000
25,Female,1,35000
41,Male,12,120000
35,Female,8,80000
23,Male,1,35000
42,Female,13,130000
26,Male,2,40000
32,Female,7,90000
27,Male,4,55000
50,Female,18,180000
36,Male,3,45000
48,Female,19,190000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,
37,Male,11,110000
26,Female,2,40000
42,Male,15,150000
33,Female,4,55000
29,Male,5,70000
45,Female,16,160000
24,Male,1,35000
39,Female,10,100000
31,Male,7,90000
27,Female,3,50000
43,Male,14,140000
28,Female,2,40000
50,Male,18,180000
35,Female,7,90000
23,Male,1,35000
41,Female,12,120000
26,Male,3,45000
32,Female,8,80000
27,Male,4,55000
50,Female,18,180000
36,Male,6,75000
48,Female,19,190000
31,Male,3,40000
29,Female,5,70000
45,Male,15,150000
25,Female,1,35000
41,Male,12,120000
35,Female,8,80000
23,Male,1,35000
42,Female,13,130000
26,Male,2,40000
32,Female,7,90000
27,Male,4,55000
50,Female,18,180000
36,Male,3,45000
48,Female,19,190000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
41,Male,12,120000
35,Female,9,95000
23,Male,1,35000
42,Female,14,140000
26,Male,2,40000
32,Female,8,80000
27,Male,4,55000
50,Female,19,190000
36,Male,6,75000
48,Female,17,170000
31,Male,3,50000
29,Female,4,55000
45,Male,13,130000
25,Female,1,35000
38,Male,12,120000
27,Female,3,45000
43,Male,16,160000
34,Female,5,70000
30,Male,6,75000
46,Female,17,170000
25,Male,1,35000
40,Female,11,110000
32,Male,8,80000
28,Female,4,55000
44,Male,15,150000
29,Female,2,40000
51,Male,19,190000
36,Female,8,80000
24,Male,1,35000
42,Female,13,130000
27,Male,3,45000
33,Female,7,90000
28,Male,4,55000
51,Female,19,190000
37,Male,7,90000
49,Female,20,200000
32,Male,3,40000
30,Female,5,70000
46,Male,16,160000
26,Female,1,35000
42,Male,13,130000
36,Female,9,95000
24,Male,1,35000
43,Female,14,140000
27,Male,2,40000
33,Female,7,90000
28,Male,4,55000
51,Female,19,190000
37,Male,6,75000
49,Female,20,200000
32,Male,3,50000
30,Female,4,55000
46,Male,14,140000
26,Female,1,35000
42,Male,13,130000
36,Female,10,100000
24,Male,1,35000
43,Female,15,150000
27,Male,2,40000
33,Female,8,80000
28,Male,4,55000
51,Female,19,190000
37,Male,7,90000
49,Female,20,200000
32,Male,3,40000
30,Female,5,70000
46,Male,16,160000
26,Female,1,35000
42,Male,13,130000
36,Female,9,95000
24,Male,1,35000
43,Female,14,140000
27,Male,2,40000
33,Female,7,90000
28,Male,4,55000
51,Female,19,190000
37,Male,6,75000
49,Female,20,200000
32,Male,3,50000
30,Female,4,55000
46,Male,14,140000
26,Female,1,35000
42,Male,13,130000
36,Female,10,100000
24,Male,1,35000
43,Female,15,150000
27,Male,2,40000
33,Female,8,80000
28,Male,4,55000
51,Female,19,190000
37,Male,7,90000
49,Female,20,200000
32,Male,3,40000
30,Female,5,70000
46,Male,16,160000
26,Female,1,35000
42,Male,13,130000
36,Female,9,95000
24,Male,1,35000
43,Female,14,140000
27,Male,2,40000
33,Female,7,90000
28,Male,4,55000
51,Female,19,190000
37,Male,6,75000
49,Female,20,200000
32,Male,3,50000
30,Female,4,55000
46,Male,14,140000
26,Female,1,35000
42,Male,13,130000
36,Female,10,100000
24,Male,1,35000
43,Female,15,150000
27,Male,2,40000
33,Female,8,80000
28,Male,4,55000
51,Female,19,190000
37,Male,7,90000
49,Female,20,200000
32,Male,3,40000
30,Female,5,70000
46,Male,16,160000
26,Female,1,35000
42,Male,13,130000
36,Female,9,95000
24,Male,1,35000
43,Female,14,140000
27,Male,2,40000
33,Female,7,90000
28,Male,4,55000
51,Female,19,190000
37,Male,6,75000
49,Female,20,200000
32,Male,3,50000
30,Female,4,55000
46,Male,14,140000
26,Female,1,35000
