age,job,marital,education,balance,housing,loan,duration,campaign,deposit
31,management,married,tertiary,325,yes,no,1139,2,yes
25,services,single,secondary,2311,no,yes,1105,2,yes
56,retired,divorced,tertiary,158,no,yes,854,1,yes
47,technician,married,secondary,1981,yes,no,919,2,yes
39,management,married,tertiary,1423,yes,no,733,3,yes
51,management,married,tertiary,2455,yes,no,553,1,yes
54,technician,divorced,secondary,859,no,yes,710,1,yes
58,retired,married,,9004,no,no,891,4,yes
42,unemployed,married,,970,yes,no,691,10,yes
56,services,married,primary,486,no,yes,1877,1,yes
55,housemaid,married,secondary,127,yes,no,1130,8,yes
26,blue-collar,single,primary,409,yes,no,577,2,yes
40,admin.,single,secondary,664,no,no,1342,2,yes
26,technician,single,secondary,223,no,yes,1002,3,yes
35,management,single,tertiary,-324,no,yes,985,11,yes
34,services,single,secondary,-30,no,no,1360,3,yes
41,management,single,tertiary,1253,no,no,1134,5,yes
44,management,married,primary,4758,yes,no,712,6,yes
33,management,single,tertiary,30,yes,no,1077,1,yes
36,management,divorced,tertiary,81,no,yes,560,1,yes
38,technician,married,secondary,0,yes,no,1545,1,yes
35,technician,married,tertiary,328,yes,no,654,2,yes
41,technician,single,tertiary,145,no,no,1833,2,yes
41,management,divorced,,465,yes,no,1508,1,yes
28,blue-collar,married,secondary,751,yes,no,598,5,yes
26,services,married,secondary,-379,yes,yes,1237,7,yes
39,blue-collar,single,secondary,0,no,no,864,4,yes
25,admin.,married,,349,yes,no,1037,8,yes
37,admin.,married,secondary,1110,yes,no,802,11,yes
25,management,married,secondary,2228,yes,no,754,1,yes
46,management,divorced,tertiary,2166,yes,no,870,1,yes
25,blue-collar,single,secondary,-247,yes,no,633,1,yes
28,technician,single,tertiary,-123,no,yes,690,1,yes
33,services,divorced,secondary,44,no,yes,529,1,yes
32,management,single,secondary,131,yes,yes,1152,2,yes
32,blue-collar,married,secondary,476,yes,no,956,9,yes
47,technician,single,secondary,1101,yes,no,957,3,yes
50,entrepreneur,married,tertiary,-168,yes,no,1327,2,yes
27,technician,married,secondary,-392,yes,no,228,2,yes
45,admin.,married,secondary,524,yes,no,808,1,yes
51,admin.,single,secondary,895,no,no,638,2,yes
36,admin.,married,secondary,212,yes,yes,1201,6,yes
51,self-employed,married,secondary,95,yes,no,1309,4,yes
33,services,single,tertiary,395,yes,no,1359,6,yes
59,technician,married,secondary,135,yes,yes,416,4,yes
38,entrepreneur,married,tertiary,0,no,no,532,2,yes
40,services,married,secondary,471,yes,no,430,4,yes
51,blue-collar,married,primary,603,yes,no,853,2,yes
41,entrepreneur,single,secondary,663,no,no,1204,1,yes
38,entrepreneur,married,secondary,593,yes,yes,1484,24,yes
31,management,married,tertiary,1224,yes,yes,1441,2,yes
28,admin.,single,secondary,2,yes,no,454,1,yes
41,blue-collar,married,secondary,720,no,yes,651,1,yes
33,management,divorced,tertiary,990,yes,no,1491,2,yes
25,student,single,secondary,1747,yes,no,903,1,yes
45,admin.,divorced,secondary,59,yes,no,873,8,yes
31,blue-collar,married,primary,33,yes,no,901,2,yes
28,services,single,secondary,340,yes,no,821,2,yes
49,technician,divorced,secondary,305,no,no,367,2,yes
25,services,married,secondary,0,yes,no,458,9,yes
28,unemployed,single,tertiary,497,yes,no,1602,6,yes
54,retired,married,secondary,1371,no,no,1492,2,yes
28,technician,single,tertiary,1628,yes,no,1422,2,yes
27,technician,single,tertiary,372,yes,yes,728,2,yes
49,blue-collar,single,primary,566,yes,no,979,2,yes
53,blue-collar,married,primary,343,yes,no,616,5,yes
26,technician,single,secondary,941,no,yes,784,1,yes
37,services,married,secondary,775,no,yes,1000,1,yes
34,blue-collar,single,secondary,1759,no,yes,695,1,yes
51,retired,married,primary,1495,no,no,1946,4,yes
39,housemaid,married,secondary,1444,no,no,362,8,yes
35,technician,single,tertiary,470,yes,no,743,13,yes
51,unemployed,married,primary,1162,yes,no,2015,1,yes
30,management,single,tertiary,2,yes,yes,1031,8,yes
42,blue-collar,single,primary,1628,yes,no,590,8,yes
54,management,married,secondary,1134,yes,no,1330,3,yes
51,blue-collar,married,primary,0,yes,yes,946,3,yes
57,retired,divorced,primary,63,no,yes,1448,17,yes
30,management,married,tertiary,1221,yes,no,279,4,yes
37,blue-collar,single,secondary,5024,no,yes,661,4,yes
39,technician,married,secondary,10685,yes,no,1369,9,yes
35,technician,married,tertiary,1629,no,no,653,4,yes
48,management,married,secondary,268,yes,no,458,7,yes
31,management,married,tertiary,0,yes,yes,664,8,yes
35,self-employed,married,secondary,5613,yes,no,699,3,yes
48,housemaid,married,secondary,513,no,yes,939,3,yes
53,housemaid,married,primary,362,no,no,1169,2,yes
27,technician,single,secondary,3933,no,no,837,3,yes
55,technician,married,secondary,3899,yes,no,596,4,yes
40,services,married,secondary,473,yes,no,383,3,yes
40,self-employed,single,tertiary,1616,no,no,1009,7,yes
38,blue-collar,divorced,secondary,1817,yes,no,1096,4,yes
54,retired,single,secondary,129,no,yes,867,2,yes
54,technician,married,secondary,1938,no,yes,551,3,yes
50,admin.,single,secondary,133,no,no,890,4,yes
48,management,divorced,tertiary,2263,no,no,874,2,yes
41,services,married,,1538,no,no,710,2,yes
51,blue-collar,divorced,primary,5,no,no,600,2,yes
42,technician,single,tertiary,2625,no,no,2516,2,yes
58,retired,divorced,secondary,1080,yes,no,1058,2,yes
47,unemployed,married,secondary,312,no,no,884,1,yes
58,admin.,married,secondary,145,yes,no,616,13,yes
41,blue-collar,married,secondary,-190,no,yes,808,3,yes
50,admin.,married,secondary,2678,no,no,1011,6,yes
46,housemaid,married,secondary,271,yes,no,1013,29,yes
44,blue-collar,married,secondary,0,no,no,684,2,yes
36,services,married,secondary,0,no,no,843,2,yes
58,management,divorced,secondary,3161,no,no,542,2,yes
44,unemployed,single,primary,-4,no,yes,788,2,yes
49,entrepreneur,divorced,,-701,yes,no,988,2,yes
55,management,married,tertiary,-375,no,no,814,2,yes
52,unemployed,married,primary,959,no,no,694,2,yes
60,retired,divorced,secondary,1091,no,no,441,5,yes
41,services,married,,-1,no,yes,1171,4,yes
36,management,married,tertiary,96,no,no,729,4,yes
41,blue-collar,divorced,primary,0,no,no,509,2,yes
50,entrepreneur,married,tertiary,230,no,no,1089,4,yes
44,housemaid,married,primary,-156,no,yes,1211,2,yes
54,technician,married,secondary,114,no,no,458,3,yes
35,management,married,tertiary,-468,yes,no,540,8,yes
59,retired,divorced,secondary,679,no,no,761,4,yes
42,entrepreneur,married,,206,yes,no,695,2,yes
27,management,single,tertiary,1,yes,no,764,4,yes
59,housemaid,divorced,primary,2518,no,no,675,3,yes
43,admin.,married,secondary,378,no,no,782,8,yes
39,technician,single,secondary,391,no,yes,962,4,yes
33,unemployed,married,secondary,-144,no,no,481,3,yes
36,self-employed,single,tertiary,1240,no,no,812,3,yes
35,blue-collar,divorced,primary,1792,yes,no,630,6,yes
50,blue-collar,married,,2284,yes,no,1088,17,yes
55,technician,married,secondary,264,yes,yes,1150,5,yes
51,unemployed,divorced,tertiary,0,no,no,574,2,yes
48,entrepreneur,married,tertiary,-392,no,no,725,4,yes
55,housemaid,divorced,primary,77,no,no,463,6,yes
30,services,married,secondary,48,yes,no,662,13,yes
53,blue-collar,married,primary,252,no,no,727,4,yes
40,blue-collar,married,secondary,1954,no,no,1107,2,yes
44,technician,married,primary,755,no,yes,829,4,yes
49,management,divorced,tertiary,755,no,no,1212,4,yes
40,admin.,married,secondary,341,no,no,1142,5,yes
58,unemployed,married,primary,1183,no,no,1721,5,yes
49,services,married,secondary,388,no,no,1032,4,yes
38,technician,married,secondary,1919,no,no,846,1,yes
51,housemaid,divorced,tertiary,1613,no,no,870,1,yes
36,management,divorced,tertiary,0,no,no,1165,1,yes
55,retired,married,secondary,0,no,no,1110,1,yes
43,technician,married,tertiary,0,no,no,1488,2,yes
60,management,divorced,secondary,0,no,no,603,3,yes
57,retired,married,secondary,466,no,no,641,2,yes
41,technician,married,tertiary,515,no,no,837,2,yes
50,technician,married,tertiary,2313,no,no,553,1,yes
53,blue-collar,married,secondary,-8,no,no,794,1,yes
59,retired,married,primary,1634,yes,yes,836,1,yes
59,housemaid,married,primary,100,no,no,1134,1,yes
52,,married,,5361,no,no,607,3,yes
58,management,divorced,tertiary,1257,no,no,1536,1,yes
59,retired,married,primary,3400,yes,no,515,3,yes
49,technician,single,secondary,1377,no,no,935,1,yes
33,management,divorced,tertiary,2885,no,no,1051,2,yes
55,blue-collar,married,primary,512,no,no,1200,2,yes
42,technician,married,tertiary,921,no,no,531,3,yes
52,services,married,secondary,1000,no,no,766,2,yes
38,technician,married,tertiary,202,no,no,1311,2,yes
55,technician,married,tertiary,169,no,yes,618,2,yes
49,technician,married,tertiary,3726,no,no,875,2,yes
56,technician,divorced,secondary,146,yes,no,419,3,yes
46,technician,married,secondary,940,no,no,1227,2,yes
57,retired,divorced,tertiary,734,no,no,1357,4,yes
61,retired,married,secondary,77,no,no,455,4,yes
45,admin.,married,secondary,925,no,no,406,2,yes
39,management,married,tertiary,1836,no,no,902,3,yes
46,admin.,married,secondary,660,no,no,740,2,yes
43,management,single,tertiary,1304,no,no,501,2,yes
34,services,married,secondary,2956,no,no,835,2,yes
35,management,divorced,tertiary,146,no,no,720,2,yes
36,management,divorced,tertiary,36,no,no,836,4,yes
45,management,divorced,tertiary,1,no,no,490,2,yes
47,technician,married,secondary,2480,no,no,763,2,yes
42,technician,married,tertiary,14282,yes,no,649,4,yes
40,management,single,tertiary,0,no,no,641,6,yes
40,technician,divorced,secondary,311,no,no,738,2,yes
32,technician,married,secondary,560,no,no,1044,4,yes
33,technician,single,secondary,3059,no,yes,482,2,yes
32,self-employed,married,tertiary,1423,no,no,1249,4,yes
46,blue-collar,married,primary,874,no,no,996,1,yes
50,admin.,married,secondary,706,yes,no,1250,4,yes
51,blue-collar,married,primary,7098,no,no,1471,7,yes
30,management,single,tertiary,5389,no,no,1456,3,yes
39,technician,single,secondary,1104,no,no,395,2,yes
47,admin.,married,secondary,3070,no,no,663,4,yes
40,technician,divorced,secondary,0,no,no,674,2,yes
50,blue-collar,married,primary,4108,yes,no,526,2,yes
60,management,married,tertiary,0,no,no,401,3,yes
32,management,single,tertiary,4291,no,no,1321,9,yes
57,technician,married,tertiary,6822,no,no,797,2,yes
41,self-employed,married,tertiary,231,no,no,352,2,yes
50,technician,married,secondary,3176,no,no,670,1,yes
46,technician,divorced,secondary,-824,yes,no,429,3,yes
31,management,married,tertiary,676,no,no,1182,1,yes
36,technician,single,secondary,651,no,no,876,1,yes
45,technician,divorced,secondary,2657,no,no,895,3,yes
33,technician,divorced,secondary,801,no,no,341,5,yes
47,services,married,secondary,405,no,yes,994,2,yes
35,management,married,tertiary,82,no,no,507,4,yes
38,management,married,tertiary,179,no,no,317,4,yes
33,management,married,tertiary,1047,no,no,512,4,yes
44,technician,single,secondary,7138,no,no,809,2,yes
31,management,single,tertiary,165,no,yes,523,2,yes
31,management,single,tertiary,37,no,no,669,2,yes
49,services,married,secondary,823,no,no,780,4,yes
52,services,married,primary,1625,no,no,459,2,yes
31,technician,married,tertiary,120,no,no,1000,1,yes
35,management,married,tertiary,2957,yes,yes,733,3,yes
31,management,single,tertiary,2,no,no,848,1,yes
36,technician,divorced,secondary,1,no,no,1242,3,yes
39,management,married,tertiary,1795,no,no,922,7,yes
46,management,married,tertiary,4,no,no,1206,4,yes
48,blue-collar,married,primary,476,no,no,856,3,yes
36,management,married,tertiary,9,no,no,386,4,yes
30,management,married,tertiary,131,yes,no,384,6,yes
33,management,single,tertiary,1120,no,no,1070,2,yes
57,housemaid,married,primary,2785,no,no,610,4,yes
33,management,single,tertiary,0,no,no,699,7,yes
35,management,married,tertiary,43,no,no,917,4,yes
53,management,married,tertiary,0,no,no,608,2,yes
41,management,married,secondary,456,yes,no,734,4,yes
32,management,single,secondary,2018,no,no,1238,1,yes
41,management,married,tertiary,0,no,no,1242,5,yes
35,technician,single,secondary,354,no,no,444,3,yes
48,blue-collar,married,primary,719,no,yes,418,5,yes
34,management,married,tertiary,828,no,yes,1080,3,yes
47,blue-collar,married,secondary,2787,no,no,479,1,yes
46,unemployed,married,secondary,2551,no,no,645,2,yes
60,retired,married,secondary,2722,no,no,506,2,yes
39,management,married,secondary,1880,no,no,768,2,yes
57,blue-collar,married,primary,2112,no,no,1134,2,yes
36,unemployed,divorced,secondary,871,no,no,396,3,yes
30,management,married,secondary,850,no,no,507,2,yes
33,technician,married,secondary,3243,no,no,439,4,yes
30,management,married,tertiary,1567,yes,no,1133,4,yes
36,technician,single,secondary,12,no,no,587,2,yes
49,blue-collar,married,primary,128,no,no,696,2,yes
49,blue-collar,married,secondary,553,no,no,645,8,yes
40,unemployed,divorced,secondary,1694,no,no,473,6,yes
49,blue-collar,married,primary,408,no,no,559,4,yes
38,management,married,tertiary,1223,no,no,1092,5,yes
31,management,single,tertiary,1858,no,no,453,3,yes
34,management,married,tertiary,520,yes,no,1307,4,yes
39,management,married,tertiary,271,yes,no,1344,1,yes
40,management,married,secondary,4396,no,no,432,3,yes
47,technician,married,secondary,568,yes,no,1613,1,yes
37,technician,single,secondary,3665,no,no,664,3,yes
44,technician,single,secondary,244,yes,no,1735,4,yes
55,management,married,tertiary,568,no,no,940,10,yes
40,technician,married,secondary,42,no,no,1842,2,yes
54,retired,married,primary,309,no,no,969,2,yes
35,technician,married,secondary,-180,no,yes,823,2,yes
32,technician,single,tertiary,34646,no,no,618,9,yes
36,management,divorced,tertiary,59,no,no,526,2,yes
37,management,married,tertiary,4436,no,no,846,5,yes
37,technician,single,secondary,-242,yes,no,1149,6,yes
50,self-employed,married,secondary,10052,no,no,665,2,yes
58,retired,married,tertiary,0,no,no,641,4,yes
52,technician,divorced,secondary,152,no,no,404,6,yes
31,management,married,tertiary,156,no,no,657,7,yes
40,management,married,tertiary,66,no,no,737,4,yes
34,management,single,tertiary,9827,yes,no,871,4,yes
53,services,married,secondary,6170,no,no,838,4,yes
43,management,married,tertiary,2383,no,no,379,6,yes
30,technician,single,tertiary,635,no,no,851,8,yes
34,technician,single,secondary,16,no,no,990,1,yes
48,admin.,divorced,secondary,362,no,no,529,1,yes
33,management,married,tertiary,191,no,no,1148,2,yes
37,management,single,tertiary,455,yes,no,904,6,yes
57,technician,divorced,secondary,3043,no,no,707,2,yes
55,retired,married,primary,3334,no,no,632,4,yes
34,technician,married,tertiary,8029,yes,no,593,4,yes
44,entrepreneur,married,tertiary,624,no,no,552,2,yes
35,management,single,tertiary,331,no,no,857,2,yes
34,housemaid,married,primary,2929,no,no,518,2,yes
49,services,married,secondary,1314,no,no,834,14,yes
30,technician,married,secondary,289,yes,no,1184,4,yes
32,management,single,tertiary,20,no,no,1151,2,yes
56,blue-collar,married,primary,8163,no,no,1231,4,yes
50,management,single,tertiary,1200,no,no,904,3,yes
32,technician,single,secondary,1732,yes,no,1871,3,yes
45,technician,single,tertiary,0,no,no,773,4,yes
52,management,married,tertiary,576,no,no,762,3,yes
60,blue-collar,married,primary,493,no,no,671,4,yes
47,management,married,tertiary,682,no,no,638,6,yes
32,technician,single,secondary,0,no,no,594,4,yes
55,blue-collar,married,primary,3485,no,no,625,4,yes
36,management,single,tertiary,2944,no,no,882,8,yes
46,technician,married,secondary,1353,no,no,528,5,yes
55,management,divorced,tertiary,0,no,no,309,4,yes
30,management,single,tertiary,1541,no,no,471,8,yes
54,blue-collar,married,secondary,548,no,no,520,7,yes
31,management,divorced,tertiary,254,no,no,1576,8,yes
46,technician,single,tertiary,4414,no,no,504,7,yes
61,management,married,secondary,985,no,no,998,6,yes
58,retired,married,primary,1241,no,no,194,2,yes
38,technician,single,secondary,3278,no,no,645,14,yes
49,technician,married,secondary,412,no,no,1293,8,yes
43,management,single,tertiary,483,no,no,950,6,yes
52,management,married,tertiary,7135,no,no,1032,3,yes
33,self-employed,single,tertiary,61,no,no,836,3,yes
33,management,married,tertiary,1412,yes,no,480,1,yes
53,management,married,tertiary,15,no,no,921,2,yes
40,admin.,single,tertiary,27,no,no,467,2,yes
44,self-employed,married,tertiary,1196,no,no,552,5,yes
42,technician,divorced,secondary,19,no,no,875,4,yes
33,management,single,tertiary,432,no,no,588,6,yes
53,technician,married,tertiary,988,no,no,1408,5,yes
60,admin.,married,tertiary,1614,no,no,921,6,yes
33,technician,single,secondary,163,yes,no,627,2,yes
37,technician,married,tertiary,247,no,no,625,6,yes
45,admin.,married,secondary,236,no,no,703,2,yes
34,technician,single,secondary,666,no,no,1503,2,yes
56,technician,married,tertiary,73,no,no,644,4,yes
57,technician,divorced,tertiary,96,no,no,913,4,yes
32,management,single,tertiary,46,no,no,788,6,yes
50,services,married,secondary,1501,no,no,946,4,yes
30,services,single,tertiary,-477,no,yes,1532,2,yes
56,admin.,married,secondary,1694,no,no,793,10,yes
55,blue-collar,married,secondary,196,no,no,81,1,yes
34,self-employed,single,tertiary,462,no,no,1877,3,yes
52,management,married,tertiary,1227,no,no,1123,4,yes
32,management,single,tertiary,522,no,no,576,2,yes
31,self-employed,married,tertiary,94,no,no,579,2,yes
44,technician,married,secondary,267,no,no,520,2,yes
33,management,married,tertiary,4570,no,no,1258,2,yes
53,blue-collar,married,secondary,25,no,no,528,2,yes
46,management,single,tertiary,0,no,no,686,2,yes
46,entrepreneur,married,tertiary,1920,no,no,604,6,yes
59,admin.,married,secondary,1575,yes,no,1241,11,yes
51,unemployed,married,secondary,234,no,no,735,1,yes
57,retired,married,primary,3518,yes,no,626,3,yes
