Client,Age,Job,Marital ,Education,Balance,Housing,Loan,Duration,Campaign,deposit
613,42,7,2,3,2625,0,2,2516,2,1
614,58,3,1,2,1080,1,2,1058,2,1
615,47,2,3,2,312,0,2,884,1,1
616,58,8,3,2,145,1,2,616,13,1
617,41,5,3,2,-190,0,1,808,3,1
618,50,8,3,2,2678,0,2,1011,6,1
619,46,4,3,2,271,1,2,1013,29,1
620,44,5,3,2,0,0,2,684,2,1
621,36,6,3,2,0,0,2,843,2,1
622,58,10,1,2,3161,0,2,542,2,1
623,44,2,2,1,-4,0,1,788,2,1
624,49,11,1,2,-701,1,2,988,2,1
625,55,10,3,3,-375,0,2,814,2,1
626,52,2,3,1,959,0,2,694,2,1
627,60,3,1,2,1091,0,2,441,5,1
628,41,6,3,2,-1,0,1,1171,4,1
629,36,10,3,3,96,0,2,729,4,1
630,41,5,1,1,0,0,2,509,2,1
631,50,11,3,3,230,0,2,1089,4,1
632,44,4,3,1,-156,0,1,1211,2,1
633,54,7,3,2,114,0,2,458,3,1
634,35,10,3,3,-468,1,2,540,8,1
635,59,3,1,2,679,0,2,761,4,1
636,42,11,3,2,206,1,2,695,2,1
637,27,10,2,3,1,1,2,764,4,1
638,59,4,1,1,2518,0,2,675,3,1
639,43,8,3,2,378,0,2,782,8,1
640,39,7,2,2,391,0,1,962,4,1
641,33,2,3,2,-144,0,2,481,3,1
642,36,9,2,3,1240,0,2,812,3,1
643,35,5,1,1,1792,1,2,630,6,1
644,50,5,3,2,2284,1,2,1088,17,1
645,55,7,3,2,264,1,1,1150,5,1
646,51,2,1,3,0,0,2,574,2,1
647,48,11,3,3,-392,0,2,725,4,1
648,55,4,1,1,77,0,2,463,6,1
649,30,6,3,2,48,1,2,662,13,1
650,53,5,3,1,252,0,2,727,4,1
651,40,5,3,2,1954,0,2,1107,2,1
652,44,7,3,1,755,0,1,829,4,1
653,49,10,1,3,755,0,2,1212,4,1
654,40,8,3,2,341,0,2,1142,5,1
655,58,2,3,1,1183,0,2,1721,5,1
656,49,6,3,2,388,0,2,1032,4,1
657,38,7,3,2,1919,0,2,846,1,1
658,51,4,1,3,1613,0,2,870,1,1
659,36,10,1,3,0,0,2,1165,1,1
660,55,3,3,2,0,0,2,1110,1,1
661,43,7,3,3,0,0,2,1488,2,1
662,60,10,1,2,0,0,2,603,3,1
663,57,3,3,2,466,0,2,641,2,1
664,41,7,3,3,515,0,2,837,2,1
665,50,7,3,3,2313,0,2,553,1,1
666,53,5,3,2,-8,0,2,794,1,1
667,59,3,3,1,1634,1,1,836,1,1
668,59,4,3,1,100,0,2,1134,1,1
669,52,10,3,2,5361,0,2,607,3,1
670,58,10,1,3,1257,0,2,1536,1,1
671,59,3,3,1,3400,1,2,515,3,1
672,49,7,2,2,1377,0,2,935,1,1
673,33,10,1,3,2885,0,2,1051,2,1
674,55,5,3,1,512,0,2,1200,2,1
675,42,7,3,3,921,0,2,531,3,1
676,52,6,3,2,1000,0,2,766,2,1
677,38,7,3,3,202,0,2,1311,2,1
678,55,7,3,3,169,0,1,618,2,1
679,49,7,3,3,3726,0,2,875,2,1
680,56,7,1,2,146,1,2,419,3,1
681,46,7,3,2,940,0,2,1227,2,1
682,57,3,1,3,734,0,2,1357,4,1
683,61,3,3,2,77,0,2,455,4,1
684,45,8,3,2,925,0,2,406,2,1
685,39,10,3,3,1836,0,2,902,3,1
686,46,8,3,2,660,0,2,740,2,1
687,43,10,2,3,1304,0,2,501,2,1
688,34,6,3,2,2956,0,2,835,2,1
689,35,10,1,3,146,0,2,720,2,1
690,36,10,1,3,36,0,2,836,4,1
691,45,10,1,3,1,0,2,490,2,1
692,47,7,3,2,2480,0,2,763,2,1
693,42,7,3,3,14282,1,2,649,4,1
694,40,10,2,3,0,0,2,641,6,1
695,40,7,1,2,311,0,2,738,2,1
696,32,7,3,2,560,0,2,1044,4,1
697,33,7,2,2,3059,0,1,482,2,1
698,32,9,3,3,1423,0,2,1249,4,1
699,46,5,3,1,874,0,2,996,1,1
700,50,8,3,2,706,1,2,1250,4,1
701,51,5,3,1,7098,0,2,1471,7,1
702,30,10,2,3,5389,0,2,1456,3,1
703,39,7,2,2,1104,0,2,395,2,1
704,47,8,3,2,3070,0,2,663,4,1
705,40,7,1,2,0,0,2,674,2,1
706,50,5,3,1,4108,1,2,526,2,1
707,60,10,3,3,0,0,2,401,3,1
708,32,10,2,3,4291,0,2,1321,9,1
709,57,7,3,3,6822,0,2,797,2,1
710,41,9,3,3,231,0,2,352,2,1
711,50,7,3,2,3176,0,2,670,1,1
712,46,7,1,2,-824,1,2,429,3,1
713,31,10,3,3,676,0,2,1182,1,1
714,36,7,2,2,651,0,2,876,1,1
715,45,7,1,2,2657,0,2,895,3,1
716,33,7,1,2,801,0,2,341,5,1
717,47,6,3,2,405,0,1,994,2,1
718,35,10,3,3,82,0,2,507,4,1
719,38,10,3,3,179,0,2,317,4,1
720,33,10,3,3,1047,0,2,512,4,1
721,44,7,2,2,7138,0,2,809,2,1
722,31,10,2,3,165,0,1,523,2,1
723,31,10,2,3,37,0,2,669,2,1
724,49,6,3,2,823,0,2,780,4,1
725,52,6,3,1,1625,0,2,459,2,1
726,31,7,3,3,120,0,2,1000,1,1
727,35,10,3,3,2957,1,1,733,3,1
728,31,10,2,3,2,0,2,848,1,1
729,36,7,1,2,1,0,2,1242,3,1
730,39,10,3,3,1795,0,2,922,7,1
731,46,10,3,3,4,0,2,1206,4,1
732,48,5,3,1,476,0,2,856,3,1
733,36,10,3,3,9,0,2,386,4,1
734,30,10,3,3,131,1,2,384,6,1
735,33,10,2,3,1120,0,2,1070,2,1
736,57,4,3,1,2785,0,2,610,4,1
737,33,10,2,3,0,0,2,699,7,1
738,35,10,3,3,43,0,2,917,4,1
739,53,10,3,3,0,0,2,608,2,1
740,41,10,3,2,456,1,2,734,4,1
741,32,10,2,2,2018,0,2,1238,1,1
742,41,10,3,3,0,0,2,1242,5,1
743,35,7,2,2,354,0,2,444,3,1
744,48,5,3,1,719,0,1,418,5,1
745,34,10,3,3,828,0,1,1080,3,1
746,47,5,3,2,2787,0,2,479,1,1
747,46,2,3,2,2551,0,2,645,2,1
748,60,3,3,2,2722,0,2,506,2,1
749,39,10,3,2,1880,0,2,768,2,1
750,57,5,3,1,2112,0,2,1134,2,1
751,36,2,1,2,871,0,2,396,3,1
752,30,10,3,2,850,0,2,507,2,1
753,33,7,3,2,3243,0,2,439,4,1
754,30,10,3,3,1567,1,2,1133,4,1
755,36,7,2,2,12,0,2,587,2,1
756,49,5,3,1,128,0,2,696,2,1
757,49,5,3,2,553,0,2,645,8,1
758,40,2,1,2,1694,0,2,473,6,1
759,49,5,3,1,408,0,2,559,4,1
760,38,10,3,3,1223,0,2,1092,5,1
761,31,10,2,3,1858,0,2,453,3,1
762,34,10,3,3,520,1,2,1307,4,1
763,39,10,3,3,271,1,2,1344,1,1
764,40,10,3,2,4396,0,2,432,3,1
765,47,7,3,2,568,1,2,1613,1,1
766,37,7,2,2,3665,0,2,664,3,1
767,44,7,2,2,244,1,2,1735,4,1
768,55,10,3,3,568,0,2,940,10,1
769,40,7,3,2,42,0,2,1842,2,1
770,54,3,3,1,309,0,2,969,2,1
771,35,7,3,2,-180,0,1,823,2,1
772,32,7,2,3,34646,0,2,618,9,1
773,36,10,1,3,59,0,2,526,2,1
774,37,10,3,3,4436,0,2,846,5,1
775,37,7,2,2,-242,1,2,1149,6,1
776,50,9,3,2,10052,0,2,665,2,1
777,58,3,3,3,0,0,2,641,4,1
778,52,7,1,2,152,0,2,404,6,1
779,31,10,3,3,156,0,2,657,7,1
780,40,10,3,3,66,0,2,737,4,1
781,34,10,2,3,9827,1,2,871,4,1
782,53,6,3,2,6170,0,2,838,4,1
783,43,10,3,3,2383,0,2,379,6,1
784,30,7,2,3,635,0,2,851,8,1
785,34,7,2,2,16,0,2,990,1,1
786,48,8,1,2,362,0,2,529,1,1
787,33,10,3,3,191,0,2,1148,2,1
788,37,10,2,3,455,1,2,904,6,1
789,57,7,1,2,3043,0,2,707,2,1
790,55,3,3,1,3334,0,2,632,4,1
791,34,7,3,3,8029,1,2,593,4,1
792,44,11,3,3,624,0,2,552,2,1
793,35,10,2,3,331,0,2,857,2,1
794,34,4,3,1,2929,0,2,518,2,1
795,49,6,3,2,1314,0,2,834,14,1
796,30,7,3,2,289,1,2,1184,4,1
797,32,10,2,3,20,0,2,1151,2,1
798,56,5,3,1,8163,0,2,1231,4,1
799,50,10,2,3,1200,0,2,904,3,1
800,32,7,2,2,1732,1,2,1871,3,1
801,45,7,2,3,0,0,2,773,4,1
802,52,10,3,3,576,0,2,762,3,1
803,60,5,3,1,493,0,2,671,4,1
804,47,10,3,3,682,0,2,638,6,1
805,32,7,2,2,0,0,2,594,4,1
806,55,5,3,1,3485,0,2,625,4,1
807,36,10,2,3,2944,0,2,882,8,1
808,46,7,3,2,1353,0,2,528,5,1
809,55,10,1,3,0,0,2,309,4,1
810,30,10,2,3,1541,0,2,471,8,1
811,54,5,3,2,548,0,2,520,7,1
812,31,10,1,3,254,0,2,1576,8,1
813,46,7,2,3,4414,0,2,504,7,1
814,61,10,3,2,985,0,2,998,6,1
815,58,3,3,1,1241,0,2,194,2,1
816,38,7,2,2,3278,0,2,645,14,1
817,49,7,3,2,412,0,2,1293,8,1
818,43,10,2,3,483,0,2,950,6,1
819,52,10,3,3,7135,0,2,1032,3,1
820,33,9,2,3,61,0,2,836,3,1
821,33,10,3,3,1412,1,2,480,1,1
822,53,10,3,3,15,0,2,921,2,1
823,40,8,2,3,27,0,2,467,2,1
824,44,9,3,3,1196,0,2,552,5,1
825,42,7,1,2,19,0,2,875,4,1
826,33,10,2,3,432,0,2,588,6,1
827,53,7,3,3,988,0,2,1408,5,1
828,60,8,3,3,1614,0,2,921,6,1
829,33,7,2,2,163,1,2,627,2,1
830,37,7,3,3,247,0,2,625,6,1
831,45,8,3,2,236,0,2,703,2,1
832,34,7,2,2,666,0,2,1503,2,1
833,56,7,3,3,73,0,2,644,4,1
834,57,7,1,3,96,0,2,913,4,1
835,32,10,2,3,46,0,2,788,6,1
836,50,6,3,2,1501,0,2,946,4,1
837,30,6,2,3,-477,0,1,1532,2,1
838,56,8,3,2,1694,0,2,793,10,1
839,55,5,3,2,196,0,2,81,1,1
840,34,9,2,3,462,0,2,1877,3,1
841,52,10,3,3,1227,0,2,1123,4,1
842,32,10,2,3,522,0,2,576,2,1
843,31,9,3,3,94,0,2,579,2,1
844,44,7,3,2,267,0,2,520,2,1
845,33,10,3,3,4570,0,2,1258,2,1
846,53,5,3,2,25,0,2,528,2,1
847,46,10,2,3,0,0,2,686,2,1
848,46,11,3,3,1920,0,2,604,6,1
849,59,8,3,2,1575,1,2,1241,11,1
850,51,2,3,2,234,0,2,735,1,1
851,57,3,3,1,3518,1,2,626,3,1
852,43,7,3,2,136,0,2,363,7,1
853,48,10,2,3,830,0,2,961,4,1
854,33,4,3,1,2054,0,2,472,6,1
855,59,5,3,1,-546,0,2,1152,6,1
856,58,5,3,1,5188,1,2,606,6,1
857,32,10,2,3,1882,0,2,497,5,1
858,44,10,3,3,792,0,2,630,7,1
859,47,5,3,2,162,0,2,366,3,1
860,34,7,3,2,1035,0,2,1374,10,1
861,51,3,3,3,746,0,2,372,5,1
862,60,10,3,2,17297,0,2,664,11,1
863,46,8,3,2,22,0,2,388,6,1
864,41,7,3,3,231,0,2,428,2,1
865,34,9,2,2,296,0,2,609,13,1
866,31,7,1,3,0,0,2,581,6,1
867,37,10,3,3,40,0,2,1033,4,1
868,59,3,3,2,2396,0,2,1040,6,1
869,55,6,3,2,2944,0,2,672,6,1
870,33,10,2,3,7084,0,2,512,8,1
871,30,7,3,3,569,0,2,976,12,1
872,36,10,3,3,0,0,2,645,9,1
873,44,10,3,3,1138,0,2,523,3,1
874,36,7,1,2,54,1,2,1642,3,1
875,33,10,2,3,2637,0,2,583,17,1
876,36,7,3,2,2473,0,2,965,4,1
877,53,5,3,1,5603,0,2,2372,6,1
878,47,8,1,2,225,0,2,1126,4,1
879,39,10,3,3,-17,1,1,908,1,1
880,35,7,2,2,3490,1,2,643,2,1
881,32,10,2,3,769,0,2,695,2,1
882,46,7,1,2,-90,0,1,270,1,1
883,30,9,3,3,1785,0,2,235,1,1
884,36,9,2,3,-103,1,1,3253,1,1
885,47,8,1,2,555,1,1,478,1,1
886,52,7,3,2,5303,1,2,133,1,1
887,43,10,3,3,1258,0,2,312,1,1
888,44,7,2,2,1679,0,2,718,1,1
889,30,5,3,2,1664,1,2,2016,1,1
890,32,8,3,2,8749,1,1,294,1,1
891,42,8,2,2,-247,1,1,519,1,1
892,33,6,3,2,3444,1,2,144,1,1
893,45,8,3,2,5346,1,1,187,1,1
894,45,5,3,2,1144,1,2,676,1,1
895,28,1,2,2,2351,0,2,157,1,1
896,32,7,2,3,5514,0,2,181,1,1
897,28,9,3,2,123,0,1,313,1,1
898,44,8,1,1,429,1,2,80,1,1
899,51,11,3,3,5254,1,2,134,1,1
900,56,7,3,2,589,1,2,518,1,1
901,40,7,1,3,568,1,2,112,1,1
902,49,8,3,2,10250,1,2,97,1,1
903,50,10,2,3,3537,0,2,305,1,1
904,58,8,1,2,1947,0,2,228,1,1
905,37,8,3,2,1967,0,2,376,1,1
906,27,11,3,2,2329,0,2,131,1,1
907,47,10,1,3,12026,1,2,251,1,1
908,39,8,3,2,1757,0,2,125,1,1
909,43,10,3,2,107,1,1,135,1,1
910,34,7,3,2,1012,1,1,540,1,1
911,35,10,1,3,0,1,2,171,1,1
912,58,10,1,3,372,0,1,11,1,1
913,35,10,2,3,7506,1,2,248,1,1
914,42,7,1,2,314,1,2,234,1,1
915,43,3,3,2,860,0,2,132,1,1
916,34,4,3,2,0,1,2,154,1,1
917,35,5,2,2,3623,0,2,160,1,1
918,38,8,2,2,2470,0,2,227,1,1
919,39,5,3,2,1307,1,2,158,1,1
920,58,3,1,3,3237,0,2,615,1,1
921,60,10,3,3,5041,0,2,399,1,1
922,56,7,3,2,6619,1,2,465,1,1
923,31,10,3,3,1331,0,2,268,1,1
924,37,6,3,2,1970,1,2,253,1,1
925,59,3,1,2,1026,0,2,669,1,1
926,49,10,3,2,249,0,2,234,1,1
927,30,10,2,3,12857,1,2,150,1,1
928,31,7,2,3,2807,0,2,154,1,1
929,40,5,3,2,5060,0,2,299,1,1
930,43,8,3,2,2271,0,2,524,1,1
931,48,10,3,3,1,0,2,248,1,1
932,34,10,3,3,676,0,2,486,1,1
933,28,9,2,3,160,0,2,158,1,1
934,34,8,3,3,899,1,2,114,1,1
935,47,5,3,2,1230,1,2,378,1,1
936,59,4,3,3,0,0,2,494,1,1
937,32,5,2,3,700,0,2,90,1,1
938,31,11,2,2,0,0,2,160,1,1
939,27,1,2,2,67,0,2,239,1,1
940,35,2,2,2,127,1,2,162,1,1
941,32,5,3,2,2089,1,2,132,1,1
942,57,5,3,2,3585,0,2,172,1,1
943,58,10,3,3,4152,1,2,160,1,1
944,30,7,2,2,816,1,2,179,1,1
945,37,10,3,2,5447,1,1,1789,1,1
946,44,7,1,2,275,0,2,1077,1,1
947,57,5,3,2,1540,1,2,564,1,1
948,34,5,3,2,751,1,1,1303,1,1
949,54,2,2,2,380,0,2,696,2,1
950,55,3,3,2,1504,1,1,761,1,1
951,59,10,3,3,1783,0,1,540,2,1
952,53,3,3,3,2269,0,2,1091,2,1
953,37,7,3,2,5115,1,2,1210,2,1
954,45,11,3,2,781,0,1,652,2,1
955,49,7,2,2,-188,1,1,454,1,1
956,31,5,2,3,761,0,2,514,2,1
957,31,8,2,2,19,1,2,1978,1,1
958,35,7,3,2,4508,1,2,854,1,1
959,37,11,1,3,66,0,2,1164,2,1
960,48,10,3,3,2266,0,2,676,1,1
961,39,7,2,2,4646,1,2,486,1,1
962,34,10,2,3,1494,1,2,596,1,1
963,49,10,3,3,1050,1,2,924,1,1
964,41,10,3,3,0,1,2,897,3,1
965,46,10,3,2,0,0,2,1855,1,1
966,54,10,1,3,2171,1,1,1034,1,1
967,38,7,3,3,3234,0,2,578,2,1
968,39,11,3,2,11887,0,2,1181,2,1
969,46,10,3,3,0,0,2,716,2,1
970,58,10,1,3,5037,1,2,1437,2,1
971,32,9,2,3,386,1,2,482,1,1
972,30,8,3,2,8781,1,2,898,1,1
973,51,11,3,1,538,0,2,1122,4,1
974,30,10,2,3,5561,1,2,511,1,1
975,35,10,1,3,859,1,1,1554,1,1
976,30,6,2,1,0,1,1,686,1,1
977,30,9,2,2,-617,0,1,925,1,1
978,43,10,3,3,1429,1,2,1015,1,1
979,47,10,3,2,4189,1,2,489,3,1
980,51,3,3,3,580,0,2,694,2,1
981,32,6,2,2,2615,0,2,853,1,1
982,53,2,1,2,587,0,2,561,1,1
983,33,7,2,3,149,1,2,424,2,1
984,40,5,2,2,3,0,2,998,1,1
985,42,5,3,1,807,1,2,1057,1,1
986,46,2,1,2,3354,1,2,522,1,1
987,32,9,2,3,1249,1,2,472,1,1
988,38,5,3,1,190,1,2,623,1,1
989,32,7,2,3,550,0,2,337,1,1
990,30,11,3,2,12737,0,1,589,2,1
991,35,7,3,2,0,1,2,644,4,1
992,36,8,3,2,1207,1,2,1792,2,1
993,43,9,1,2,347,0,2,1468,3,1
994,42,10,3,3,3713,0,2,709,2,1
995,40,10,3,3,3352,1,2,639,2,1
996,32,5,3,2,254,1,2,1720,3,1
997,32,7,3,3,4654,1,1,276,1,1
998,41,5,2,2,-386,0,1,477,1,1
999,34,5,2,2,3043,1,1,670,1,1
1000,40,6,2,2,1547,1,2,405,1,1
1001,32,6,2,3,945,0,2,531,1,1
1002,32,7,2,2,6402,1,2,628,1,1
1003,36,9,2,2,1295,0,2,1192,1,1
1004,45,7,3,2,6993,1,2,283,1,1
1005,47,9,3,2,4420,1,1,454,1,1
1006,35,10,1,3,141,0,1,728,1,1
1007,36,6,3,2,11462,1,2,993,1,1
1008,33,7,3,3,6843,0,2,755,1,1
1009,30,5,3,2,501,1,1,994,1,1
1010,32,6,2,2,5806,1,2,1503,2,1
1011,45,11,3,3,20138,1,2,871,5,1
1012,47,6,3,2,1315,0,2,329,4,1
1013,46,7,3,3,0,0,2,531,1,1
1014,39,2,2,3,7,1,2,931,4,1
1015,30,6,3,2,3929,1,2,593,1,1
1016,45,9,3,2,7,0,2,691,1,1
1017,43,5,3,2,699,1,1,1258,2,1
1018,53,5,3,1,421,1,2,677,1,1
1019,43,7,3,3,4333,1,2,1490,3,1
1020,54,10,1,2,300,1,2,562,2,1
1021,30,5,2,2,7773,1,2,705,1,1
1022,30,8,3,2,1794,0,2,1035,1,1
1023,36,10,2,3,2032,0,1,736,1,1
1024,33,10,3,3,3401,0,2,253,1,1
1025,38,11,3,3,1110,1,2,888,2,1
1026,37,7,1,2,3068,1,1,370,2,1
1027,32,6,3,2,983,1,2,500,2,1
1028,59,7,1,2,2396,0,2,488,1,1
1029,59,3,3,2,6888,0,2,1025,2,1
1030,46,8,1,2,2087,0,2,768,3,1
1031,32,5,2,1,121,1,2,758,1,1
1032,52,11,2,3,3469,1,2,653,1,1
1033,45,5,3,1,5461,1,2,841,2,1
1034,52,5,3,2,7119,0,1,871,3,1
1035,31,5,3,3,-35,0,2,952,2,1
1036,31,2,3,2,314,1,2,1341,3,1
1037,39,7,2,2,18508,0,2,1598,4,1
1038,35,5,3,2,5639,1,2,945,2,1
1039,33,6,3,2,2918,0,1,1059,2,1
1040,50,5,3,1,12519,1,2,615,3,1
1041,36,10,3,3,4069,0,2,517,1,1
1042,34,8,2,3,4254,1,2,714,1,1
1043,46,5,1,1,219,1,2,729,1,1
1044,47,7,3,2,0,0,2,591,1,1
1045,39,8,2,2,2263,1,1,1158,9,1
1046,31,9,2,3,2589,0,2,614,1,1
1047,41,10,2,3,1982,0,2,558,1,1
1048,59,10,3,3,7049,0,2,530,1,1
1049,39,10,1,3,1968,0,2,648,1,1
1050,48,4,3,1,7195,0,2,609,2,1
1051,50,8,3,2,4117,0,2,530,1,1
1052,31,8,2,2,3950,1,2,529,1,1
1053,30,6,2,2,495,1,2,641,1,1
1054,31,10,3,2,8629,1,2,957,1,1
1055,30,7,3,2,455,1,2,758,1,1
1056,34,5,2,2,4536,1,2,963,1,1
1057,53,5,3,2,1777,1,2,796,5,1
1058,34,5,3,1,3527,1,2,1022,1,1
1059,57,10,3,3,372,0,2,553,3,1
1060,41,6,2,2,92,0,2,372,1,1
1061,40,8,3,1,72,1,1,849,1,1
1062,37,8,1,2,1533,1,2,555,4,1
1063,31,10,3,3,4148,1,2,316,3,1
1064,58,10,3,3,96,0,2,850,1,1
1065,39,2,3,2,2245,0,2,749,2,1
1066,47,7,3,2,834,0,1,902,1,1
1067,44,10,3,3,4119,1,1,1074,1,1
1068,45,7,3,3,-525,0,1,980,2,1
1069,41,11,3,1,39,1,2,549,2,1
1070,33,7,2,3,0,1,2,654,1,1
1071,30,1,2,3,2766,0,2,834,1,1
1072,30,1,2,3,3300,0,2,1571,1,1
1073,42,10,3,3,36,0,2,664,3,1
1074,49,10,3,3,22520,0,2,579,9,1
1075,59,2,2,1,7724,0,2,373,3,1
1076,31,10,3,2,111,0,2,504,2,1
1077,43,10,3,3,2640,0,2,314,4,1
1078,38,10,3,3,3436,0,2,663,4,1
1079,30,6,3,2,0,1,2,681,4,1
1080,35,8,1,2,3636,0,1,808,2,1
1081,43,7,3,2,3288,1,2,775,3,1
1082,34,10,2,3,2633,1,2,705,6,1
1083,52,5,3,2,580,0,2,965,2,1
1084,46,10,3,2,149,0,2,1222,2,1
1085,46,6,1,2,4329,0,2,534,2,1
1086,37,8,2,2,1097,1,2,1555,2,1
1087,42,10,3,3,1275,1,1,925,5,1
1088,23,2,2,1,1003,0,2,8,1,1
1089,53,10,1,2,1004,0,1,119,1,1
1090,26,2,2,3,814,0,2,1387,1,1
1091,49,7,3,2,808,1,2,1232,1,1
1092,34,10,2,2,859,0,2,829,1,1
1093,28,10,2,2,4465,0,2,769,1,1
1094,46,7,1,3,0,0,2,1199,2,1
1095,26,2,2,2,622,0,2,1451,2,1
1096,31,6,2,2,1709,0,1,944,3,1
1097,51,8,2,3,394,0,2,968,2,1
1098,47,5,3,2,1125,1,2,1101,1,1
1099,53,5,3,1,-462,0,2,470,1,1
1100,29,2,2,1,550,0,2,801,1,1
1101,32,7,2,2,540,0,1,750,1,1
1102,26,5,2,1,941,0,2,1165,1,1
1103,40,10,2,3,1361,0,2,1473,1,1
1104,33,6,2,3,-452,0,2,692,2,1
1105,49,2,3,1,518,0,2,1917,2,1
1106,60,7,3,3,-71,1,1,1451,1,1
1107,41,10,2,2,3234,1,2,2770,1,1
1108,36,7,2,2,98,0,2,771,1,1
1109,29,6,2,2,196,0,2,726,2,1
1110,42,8,1,2,936,0,2,931,1,1
1111,33,11,2,3,300,1,1,922,5,1
1112,31,8,1,2,217,1,2,1776,2,1
1113,31,2,2,1,163,0,2,707,2,1
1114,26,6,2,2,110,0,2,1136,2,1
1115,40,7,2,3,1646,1,2,215,1,1
1116,45,2,3,2,2040,0,2,803,1,1
1117,55,7,3,2,-308,0,2,781,1,1
1118,29,7,2,3,2325,0,2,125,1,1
1119,47,10,2,3,86,0,2,1086,1,1
1120,50,2,1,2,1088,0,2,749,1,1
1121,44,2,3,2,0,1,2,699,1,1
1122,56,2,3,2,0,0,2,492,1,1
1123,39,1,2,3,2103,0,2,588,1,1
1124,59,3,2,2,2,0,2,935,1,1
1125,43,10,1,2,51,0,2,430,1,1
1126,36,8,3,2,96,0,2,302,1,1
1127,29,8,2,2,1027,1,2,177,1,1
1128,38,10,3,3,1308,1,2,626,1,1
1129,41,6,1,2,840,1,2,938,1,1
1130,58,10,1,3,5701,0,2,521,1,1
1131,61,10,3,3,6016,0,2,670,3,1
1132,36,10,3,3,630,0,2,285,1,1
1133,30,9,2,3,432,1,2,402,1,1
1134,43,8,2,2,-247,1,1,751,2,1
1135,39,6,3,2,52,0,2,1420,3,1
1136,48,5,2,1,623,1,2,1425,2,1
1137,26,1,2,2,0,0,2,1223,2,1
1138,51,7,3,2,100,0,2,467,2,1
1139,37,10,3,3,4089,1,2,289,2,1
1140,29,7,2,3,1669,0,2,297,1,1
1141,57,8,3,2,169,0,2,369,1,1
1142,25,8,2,2,483,0,1,189,1,1
1143,68,3,1,1,250,0,2,360,1,1
1144,34,10,3,3,0,1,2,251,1,1
1145,38,7,1,2,902,1,2,650,1,1
1146,54,7,1,2,2156,1,2,261,1,1
1147,32,10,2,3,2360,0,2,152,2,1
1148,41,5,3,1,201,1,2,157,1,1
1149,48,7,2,2,-92,1,2,1393,1,1
1150,59,3,1,2,514,0,2,261,1,1
1151,39,2,2,2,-114,1,2,372,1,1
1152,31,10,3,3,1331,0,2,182,2,1
1153,30,11,2,2,732,0,2,1404,4,1
1154,40,10,3,3,1308,0,2,1776,2,1
1155,28,9,3,3,0,1,2,546,3,1
1156,52,10,3,3,-970,1,2,489,1,1
1157,32,7,2,3,1246,1,2,192,2,1
1158,34,10,3,3,73,0,2,426,2,1
1159,31,2,2,1,406,0,2,736,1,1
1160,57,8,3,2,4391,0,2,1416,1,1
1161,31,9,3,3,168,0,2,193,2,1
1162,29,10,3,3,1441,1,2,80,2,1
1163,75,3,1,1,3881,1,2,136,3,1
1164,32,8,2,2,678,1,2,1579,1,1
1165,31,10,3,3,141,1,2,572,2,1
1166,41,9,2,3,-94,1,2,1164,1,1
1167,22,8,2,3,897,1,2,133,4,1
1168,31,2,2,2,1214,0,2,974,1,1
1169,69,3,3,1,324,0,2,136,4,1
1170,30,9,3,3,2666,0,2,467,1,1
1171,49,5,1,2,10613,0,1,1226,1,1
1172,29,10,2,3,697,0,2,206,1,1
1173,43,5,3,2,953,1,2,765,2,1
1174,28,6,2,1,198,0,2,976,2,1
1175,56,2,2,1,1110,0,2,945,2,1
1176,39,8,3,2,130,1,1,1290,2,1
1177,33,5,3,2,315,0,2,146,3,1
1178,38,7,3,3,4383,0,2,1381,4,1
1179,30,8,2,2,313,1,2,1121,2,1
1180,29,7,3,2,273,0,2,2775,2,1
1181,69,10,3,3,840,0,2,128,3,1
1182,44,10,3,3,309,1,2,676,1,1
1183,35,10,2,3,2707,0,2,699,1,1
1184,31,7,2,3,1109,0,2,642,1,1
1185,26,11,2,2,101,1,2,810,1,1
1186,26,11,2,3,725,0,2,1916,2,1
1187,34,2,3,1,309,0,2,578,1,1
1188,42,7,2,2,541,1,2,656,1,1
1189,54,6,3,2,0,1,2,686,2,1
1190,53,10,3,3,1624,0,2,158,3,1
1191,54,7,3,2,0,0,2,744,3,1
1192,48,11,2,3,318,1,2,1017,4,1
1193,40,2,3,1,1908,1,2,1661,2,1
1194,28,7,2,3,676,0,2,1138,2,1
1195,34,11,3,3,1076,1,2,136,10,1
1196,34,10,2,3,1228,0,2,263,8,1
1197,32,10,2,3,0,0,2,550,4,1
1198,31,6,2,2,13,0,1,1019,2,1
1199,31,10,2,3,12857,1,2,158,1,1
1200,66,7,3,2,0,0,2,751,1,1
1201,37,7,2,3,6101,0,2,141,1,1
1202,33,10,3,3,158,0,2,192,2,1
1203,50,10,3,3,346,0,2,178,1,1
1204,33,5,2,2,697,0,2,860,2,1
1205,56,10,3,3,616,0,2,156,1,1
1206,26,6,2,3,1140,1,2,984,2,1
1207,59,3,1,3,3444,0,2,241,2,1
1208,32,5,3,2,1879,0,2,591,8,1
1209,22,1,2,2,0,0,2,229,6,1
1210,34,10,3,3,0,0,2,787,3,1
1211,39,6,3,3,1493,0,2,912,3,1
1212,28,7,2,2,313,0,2,1183,2,1
1213,31,9,2,3,1815,0,2,1541,1,1
1214,33,5,2,3,700,0,2,126,1,1
1215,66,3,3,1,206,0,2,479,1,1
1216,26,8,2,2,255,0,2,190,1,1
